k,current,time_taken_to_blow
141.82686637502786,49.71938318862136,0.0573729317660308
162.2113847083641,3.8158629975861302,11.140271734206086
231.8873023671092,47.75218715706002,0.1016928531294933
391.40691491424894,45.71962775346351,0.187250558845311
147.8763090459994,39.18614361420031,0.096301610598501
291.19414237273037,49.36983146706916,0.1194701324453284
402.3557408319747,49.38865926006777,0.1649512948036757
240.64806583228764,34.18678731748161,0.205904479619345
387.3186423169895,30.77565536853935,0.4089345274875451
152.07887496139026,6.439684648135566,3.667243016161033
277.48907728114335,27.902723404475893,0.3564123175372751
435.0182641280472,34.42432106658201,0.3670935246167424
474.1778580917795,20.633753331436623,1.1137425237363991
76.00274337982057,31.598917476051508,0.0761175601992793
367.04269176869377,1.5987312541699974,143.6037069302351
315.94023054897406,46.00864296390181,0.1492540357529295
422.2783234063429,45.98953973400238,0.1996552167555492
264.4772807597933,11.637548871937144,1.95283403414763
158.73563561898857,24.763604972291283,0.2588491244021085
287.00236210399976,27.08856767018518,0.3911230286043672
383.4264638740921,26.609537860915395,0.5415111710023022
364.5655441200023,43.07949251519632,0.1964420524212465
224.41997924684944,36.01293772333523,0.1730391678359646
385.42823849198,29.589880491994897,0.440207165888886
289.9042407338395,7.197739269752542,5.595802098008041
100.01079719398317,22.03215553338139,0.2060311618152221
254.62735748056016,2.2835323090172626,48.83045168831708
71.41376955136792,18.79123168621542,0.2022420521191905
227.7977088773962,20.88532767654952,0.5222359501607061
64.99620611664872,27.9827176727519,0.0830057591267561
438.1529879756635,24.8133853796873,0.7116291612234069
320.11262272101635,20.48819342174678,0.7625976605488376
403.0124713452679,23.002805604802727,0.7616524917563214
342.2634747517407,38.77570998095654,0.2276360485174548
131.50619007725624,25.14395271380747,0.2080075473889117
194.3942567837613,39.70880418609116,0.1232848788077358
150.86448493404598,34.21636668235467,0.1288603277234837
145.82831701348715,28.87654451556865,0.1748845398062444
402.8940177446506,34.6998527378598,0.3346074109266204
125.67535218774624,6.568938050403958,2.9124587200193974
81.52047927435302,36.05994791213059,0.0626926364974904
129.91998044610932,22.578550252621632,0.2548495322606968
494.9746079645764,42.414678390993814,0.2751379921925148
480.0121799598368,14.552351757677796,2.26665743729377
475.1353228251681,28.486678155693728,0.5855091689101624
150.71473177232957,28.02520146800724,0.1918925960356473
169.31455089769105,42.22447185729998,0.0949654937802969
64.34613262717136,25.51562045364475,0.0988348671942617
136.01032119400617,5.888352004957267,3.9226931572198382
408.9174832203926,44.5542635389911,0.2059952187994839
298.16201116732884,1.2707685270525726,184.6372864346661
66.2395951844506,1.8198012805995885,20.001830241161812
288.7901866775487,13.63192755866415,1.5540603940146114
188.19476336710952,35.72241152985441,0.1474775778119172
160.16506716705777,40.397127974818765,0.0981446927868951
332.27226989363146,27.02576883614994,0.4549230926247616
228.07651934334973,17.802497269092157,0.7196456771692327
390.34032323206696,25.340277130608253,0.6078839783171958
323.6739871293257,31.353895450622137,0.3292492436148005
322.64796678731454,19.142278577478784,0.8805249537718086
178.500171686771,49.10070565635917,0.0740394477593513
280.9687117665322,16.374994401647932,1.0478416087979905
303.4736559995458,22.573561887710596,0.5955535433489855
208.0731093646633,36.950372400020335,0.1523976666743446
367.61141760878667,32.82427473432205,0.3411919010936507
478.1319619769339,49.50327331999837,0.1951101857921317
230.5257725489361,41.70129974237452,0.1325623833362799
58.293832876242945,14.322629525003324,0.2841692589147058
463.55819802181406,31.170840084707628,0.4770976218593268
463.90618618519954,20.011884243393354,1.1583883994814894
105.81006285204388,40.46648804254843,0.0646153858977277
142.123567284435,40.96361014839777,0.0846973165940305
388.68683768203414,17.207274020103505,1.3127308290173314
491.4244386801571,7.8049281377187905,8.06712771962076
467.13909877317013,14.1307409209841,2.339463914317386
288.3388686670669,12.156341712828027,1.951180248626594
294.298166334633,10.517723265860726,2.660382464317611
468.8196854253566,1.552946859256079,194.39838367419853
475.6908391260538,14.57169371092154,2.2402924732530445
119.40599636074042,37.839311139327314,0.0833949387061752
97.55926920447811,15.345624251495568,0.41428519972783
127.56232949001736,22.887178614949978,0.2435218440107746
251.0264985164608,49.42456595212747,0.1027623057488052
361.6558677594083,24.18071017390738,0.6185252199539746
178.57028947853317,10.965775139980623,1.4850139396147004
204.0013871351888,46.41211916859053,0.0947044362383187
333.2416843276192,49.74542381689749,0.1346644774883605
118.75824861616096,47.307083587953905,0.0530653989585061
463.9918185878555,14.419454954742784,2.231580889058905
393.4736878431751,29.81855135085829,0.4425298947296803
51.67561620514974,34.216880782841514,0.0441372052941533
66.37497361965976,24.992541390537692,0.1062633544819204
144.6288334910095,48.27381856239163,0.0620628301035938
165.2166739431489,38.57017479472971,0.11105820782099
432.5809282765995,34.306456126019576,0.3675493450323575
322.3339403102143,6.36941123617571,7.945248002642929
398.1471674815572,34.17415656453866,0.340916499788544
141.9919179248622,31.714388507241164,0.1411727716154677
477.0807662672001,14.381796730709096,2.3065645641594936
87.7110152731351,6.712997152048972,1.9463512225136
355.1586626547442,32.494252731102115,0.3363638417214296
481.60552787390225,7.508562282009891,8.542360357944998
463.7057381549949,47.409705402642,0.206304146423487
436.0139850218625,45.09081183834259,0.2144491405645084
276.44607387299294,11.662812791747074,2.0323748751708797
489.1639939802631,18.21939855198392,1.4736230632150844
322.3799886858262,7.442738910845841,5.819725585158884
94.56594577072327,4.178700583634304,5.415670870253974
107.64666133899044,38.35233203045189,0.0731841463849382
476.2190624109898,42.48743176852416,0.26380669638649
338.0634117215113,40.86929484053144,0.2023969115374129
182.07089742941935,26.60571583244698,0.2572116506294433
73.81606272682798,1.8742158267053608,21.014142589156705
492.04285026322447,28.926214439905163,0.5880574044046224
350.2544360014627,6.035012780410154,9.616726305279796
295.52527260784956,48.80509555494938,0.124069288532657
233.4482021589176,6.28455603542653,5.9107328097910425
331.59464398904896,40.90573187612921,0.1981705763009878
322.20367130888843,29.115009178058436,0.3800989080200637
342.86387024485225,35.62059569574678,0.2702211681311817
384.70470813882946,42.92891782908157,0.208750545917145
135.6958543031107,36.81097347192396,0.1001410116400034
236.6708257554724,40.91318881512182,0.1413897953006338
244.4054182474155,15.663950764214706,0.9961120891355916
58.28425969032136,7.555029064836094,1.0211252271294649
371.137652188752,19.63449509437844,0.962710127555882
346.57958305767266,30.27370771965101,0.3781566548504027
458.2419041927362,49.48504316323224,0.1871314979948202
438.20264932466773,38.57499596228806,0.2944850285319497
282.1385084604933,20.387451604888824,0.6787916320569547
298.0530820601663,33.002634576892284,0.2736505943320672
328.6155547508023,11.074826788504128,2.6792561205182626
497.2022738193214,22.690317988749335,0.9657215918637954
366.8297022180056,22.595844892226996,0.7184678241871052
490.76679816733906,24.413125392169768,0.823433269856056
177.74606339369456,31.832830933416155,0.1754080278235303
