k,current,time_taken_to_blow
141.82686637502786,49.719383188621364,0.057372931766030824
162.2113847083641,3.8158629975861302,11.140271734206086
231.88730236710919,47.75218715706002,0.10169285312949337
391.40691491424894,45.71962775346351,0.18725055884531108
147.8763090459994,39.18614361420031,0.09630161059850108
291.19414237273037,49.36983146706916,0.11947013244532842
402.3557408319747,49.38865926006777,0.1649512948036757
240.64806583228764,34.18678731748161,0.20590447961934508
387.31864231698955,30.77565536853935,0.4089345274875451
152.07887496139026,6.439684648135566,3.6672430161610325
277.48907728114335,27.902723404475893,0.35641231753727515
435.01826412804724,34.42432106658201,0.36709352461674244
474.1778580917795,20.633753331436623,1.1137425237363991
76.00274337982057,31.598917476051508,0.07611756019927936
367.04269176869377,1.5987312541699974,143.6037069302351
315.94023054897406,46.00864296390181,0.14925403575292953
422.2783234063429,45.98953973400238,0.19965521675554923
264.4772807597933,11.637548871937144,1.95283403414763
158.73563561898857,24.763604972291283,0.25884912440210855
287.00236210399976,27.08856767018518,0.39112302860436726
383.4264638740921,26.609537860915395,0.5415111710023022
364.5655441200023,43.07949251519632,0.19644205242124652
224.41997924684944,36.01293772333523,0.17303916783596468
385.42823849198,29.589880491994897,0.440207165888886
289.9042407338395,7.197739269752542,5.595802098008041
100.01079719398317,22.03215553338139,0.20603116181522213
254.62735748056014,2.2835323090172626,48.83045168831708
71.41376955136792,18.79123168621542,0.20224205211919055
227.7977088773962,20.88532767654952,0.5222359501607061
64.99620611664872,27.9827176727519,0.0830057591267561
438.1529879756635,24.8133853796873,0.7116291612234069
320.11262272101635,20.48819342174678,0.7625976605488376
403.0124713452679,23.002805604802727,0.7616524917563214
342.2634747517407,38.77570998095654,0.2276360485174548
131.50619007725624,25.14395271380747,0.20800754738891178
194.3942567837613,39.70880418609116,0.12328487880773581
150.86448493404598,34.21636668235467,0.12886032772348374
145.82831701348715,28.87654451556865,0.17488453980624447
402.8940177446506,34.6998527378598,0.33460741092662044
125.67535218774623,6.568938050403958,2.9124587200193974
81.52047927435302,36.05994791213059,0.06269263649749045
129.91998044610932,22.578550252621632,0.25484953226069684
494.9746079645764,42.414678390993814,0.2751379921925148
480.0121799598368,14.552351757677796,2.26665743729377
475.1353228251681,28.486678155693728,0.5855091689101624
150.71473177232957,28.02520146800724,0.1918925960356473
169.31455089769105,42.22447185729998,0.09496549378029696
64.34613262717136,25.515620453644754,0.09883486719426178
136.01032119400617,5.888352004957267,3.9226931572198387
408.9174832203926,44.5542635389911,0.2059952187994839
298.16201116732884,1.2707685270525726,184.6372864346661
66.2395951844506,1.8198012805995885,20.001830241161812
288.7901866775487,13.63192755866415,1.5540603940146114
188.19476336710954,35.72241152985441,0.14747757781191728
160.16506716705777,40.397127974818765,0.09814469278689517
332.27226989363146,27.02576883614994,0.45492309262476166
228.07651934334973,17.802497269092157,0.7196456771692327
390.34032323206696,25.340277130608253,0.6078839783171958
323.6739871293257,31.353895450622137,0.32924924361480057
322.64796678731454,19.142278577478784,0.8805249537718086
178.500171686771,49.10070565635917,0.07403944775935133
280.9687117665322,16.374994401647932,1.0478416087979903
303.4736559995458,22.573561887710596,0.5955535433489855
208.0731093646633,36.950372400020335,0.15239766667434468
367.61141760878667,32.82427473432205,0.3411919010936507
478.13196197693395,49.50327331999837,0.19511018579213174
230.5257725489361,41.70129974237452,0.13256238333627995
58.293832876242945,14.322629525003325,0.28416925891470585
463.55819802181406,31.170840084707628,0.4770976218593268
463.90618618519954,20.011884243393354,1.1583883994814894
105.81006285204388,40.46648804254843,0.06461538589772772
142.123567284435,40.96361014839777,0.08469731659403057
388.68683768203414,17.207274020103505,1.3127308290173314
491.4244386801571,7.8049281377187905,8.06712771962076
467.13909877317013,14.130740920984099,2.339463914317386
288.3388686670669,12.156341712828027,1.951180248626594
294.298166334633,10.517723265860726,2.660382464317611
468.8196854253566,1.5529468592560787,194.39838367419853
475.69083912605373,14.57169371092154,2.2402924732530445
119.40599636074042,37.839311139327314,0.08339493870617529
97.55926920447813,15.345624251495567,0.41428519972783007
127.56232949001735,22.887178614949974,0.24352184401077465
251.02649851646078,49.42456595212747,0.10276230574880525
361.65586775940835,24.18071017390738,0.6185252199539746
178.57028947853317,10.965775139980623,1.4850139396147004
204.0013871351888,46.41211916859053,0.09470443623831877
333.2416843276192,49.74542381689749,0.13466447748836055
118.75824861616097,47.307083587953905,0.053065398958506135
463.9918185878555,14.419454954742783,2.231580889058905
393.4736878431751,29.818551350858286,0.44252989472968035
51.67561620514974,34.216880782841514,0.0441372052941533
66.37497361965976,24.992541390537692,0.10626335448192041
144.6288334910095,48.27381856239163,0.06206283010359386
165.2166739431489,38.57017479472971,0.11105820782099007
432.5809282765995,34.306456126019576,0.3675493450323575
322.3339403102143,6.36941123617571,7.945248002642929
398.1471674815572,34.17415656453866,0.340916499788544
141.9919179248622,31.714388507241164,0.14117277161546773
477.0807662672001,14.381796730709096,2.3065645641594936
87.7110152731351,6.712997152048972,1.9463512225136002
355.1586626547442,32.494252731102115,0.33636384172142964
481.60552787390225,7.508562282009891,8.542360357944998
463.7057381549949,47.409705402642,0.20630414642348702
436.0139850218625,45.09081183834259,0.21444914056450842
276.44607387299294,11.662812791747074,2.0323748751708797
489.1639939802631,18.21939855198392,1.4736230632150844
322.3799886858262,7.442738910845841,5.819725585158884
94.56594577072327,4.178700583634304,5.415670870253974
107.64666133899043,38.35233203045189,0.07318414638493824
476.2190624109898,42.48743176852416,0.26380669638649
338.0634117215113,40.86929484053144,0.2023969115374129
182.07089742941935,26.60571583244698,0.2572116506294433
73.81606272682798,1.8742158267053606,21.014142589156705
492.04285026322447,28.926214439905163,0.5880574044046224
350.2544360014627,6.035012780410154,9.616726305279796
295.52527260784956,48.80509555494938,0.124069288532657
233.4482021589176,6.28455603542653,5.9107328097910425
331.59464398904896,40.90573187612921,0.1981705763009878
322.20367130888843,29.115009178058436,0.3800989080200637
342.86387024485225,35.62059569574678,0.2702211681311817
384.70470813882946,42.92891782908157,0.20875054591714506
135.6958543031107,36.81097347192396,0.10014101164000347
236.67082575547238,40.91318881512182,0.14138979530063384
244.4054182474155,15.663950764214706,0.9961120891355915
58.28425969032136,7.555029064836094,1.0211252271294649
371.137652188752,19.63449509437844,0.9627101275558821
346.57958305767266,30.27370771965101,0.37815665485040273
458.2419041927362,49.48504316323224,0.18713149799482026
438.20264932466773,38.57499596228806,0.29448502853194974
282.1385084604933,20.387451604888824,0.6787916320569547
298.0530820601663,33.002634576892284,0.27365059433206723
328.6155547508023,11.074826788504128,2.6792561205182626
497.2022738193214,22.690317988749335,0.9657215918637954
366.8297022180056,22.595844892226996,0.7184678241871052
490.76679816733906,24.413125392169768,0.823433269856056
177.74606339369456,31.832830933416155,0.1754080278235303
398.52018941326185,10.87426839922825,3.370157766700347
311.9280193342333,22.739032509472366,0.6032681852984256
340.75114811813415,39.079139499554046,0.22312454269112322
96.85856681733014,43.912077158470765,0.0502307979062346
175.7099569626943,17.99188515788515,0.5428039904050123
204.11131629632825,49.43410658238759,0.08352446532921459
406.25433648652904,10.999843076813331,3.3575696510371036
352.20141982594345,6.92431445742193,7.345773572241301
242.39104547004013,5.809783680850647,7.181193798676715
216.80237065749102,37.84776100932637,0.1513504238020422
417.29207965146327,16.999758152064402,1.4439583148459576
323.8688667030277,48.76583214304472,0.136187711701977
394.6456451350511,42.199225125421435,0.22161459674470663
70.1836001053988,20.207398994251335,0.17187583002057302
217.32991632212372,33.22140255313974,0.19691716986831634
57.463830665996966,32.961272206786035,0.052891592345215656
102.70424812100869,30.11915012271076,0.11321474201687123
423.7813707451582,24.076892322483843,0.7310397638046108
195.01133662783067,37.747105011206486,0.13686504998981375
233.40059685731052,33.67008944780957,0.2058796503608654
466.9915832443141,43.605190031391146,0.24560244515874713
268.3638258516905,18.10720093172067,0.8185049927088224
498.67958264644005,1.632676930329334,187.07729206203246
135.6428749722137,6.180812024651225,3.5506340593814425
129.49243218701247,41.79586729643635,0.07412721860280695
335.297190033489,7.679228878903524,5.685840727715396
211.37668964863994,34.9277082778514,0.17326742053269334
209.9839360467953,3.652640820892329,15.738818799347209
250.73687412441896,9.312743754355992,2.891098582814145
420.0472545196808,11.24719606804198,3.3205468968578877
128.5719300540705,42.516584940681035,0.07112616886384095
493.485704582163,46.47904156716448,0.22843373905273812
405.3036730664598,46.344843196929396,0.18870252235420212
440.0779440256567,36.572369329754764,0.32902084183818187
243.31987865172357,39.71453766184236,0.1542689661561084
264.9146456031755,43.57271660436771,0.13953292347214308
351.5644800006944,29.221393648140168,0.4117211152505018
365.05510799624284,23.464126099745243,0.6630551639701976
237.49438365111206,4.698125812063234,10.759796520432939
454.3113468358927,3.8392554934401373,30.82191050831729
401.4931992433368,45.16429069182072,0.19682841956186034
441.02437685877237,27.373838450406865,0.5885606128083357
373.9918701696677,9.866590870918285,3.8417395752294374
111.97453828451233,4.479581314963685,5.5801314727939735
389.56333891021706,48.252203308151046,0.16731843023160145
176.30528920171204,16.82515159684198,0.6227982298260806
282.45356316564335,48.186513087274136,0.12164550241300054
52.78571386704364,7.090783612456778,1.0498516487581224
251.5218539543859,36.289830827467426,0.19098789329327076
